X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOUR,ObjectId,VEHICLE_STREET
-8825656.582,5429817.823,80632434,6000493980,2016,2016/03/22 04:00:00+00,1936,19,PROGRESS AVE,KENNEDY RD,<Null>,Major Arterial,Scarborough,21,41,43.769351,-79.282222,Intersection,Intersection Related,Traffic Signal,Rain,"Dusk, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D41,126,Dorset Park (126),12663,126
-8821931.609,5434029.817,80632435,6000498147,2016,2016/03/23 04:00:00+00,1313,13,400 NUGGET AVE,<Null>,110 m South of,Minor Arterial,Scarborough,23,42,43.796668,-79.24876,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,None,<Null>,South,Passenger Van,Turning Left,Failed to Yield Right of Way,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D42,128,Agincourt South-Malvern West (128),12664,128
-8821931.609,5434029.817,80632436,6000498147,2016,2016/03/23 04:00:00+00,1313,13,400 NUGGET AVE,<Null>,110 m South of,Minor Arterial,Scarborough,23,42,43.796668,-79.24876,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D42,128,Agincourt South-Malvern West (128),12665,128
-8821931.609,5434029.817,80632437,6000498147,2016,2016/03/23 04:00:00+00,1313,13,400 NUGGET AVE,<Null>,110 m South of,Minor Arterial,Scarborough,23,42,43.796668,-79.24876,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,25 to 29,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D42,128,Agincourt South-Malvern West (128),12666,128
-8835094.916,5411664.294,80502826,6000500403,2016,2016/03/23 04:00:00+00,2015,20,KING ST E,PRINCESS ST,10 m East of,Major Arterial,Toronto and East York,13,51,43.651473,-79.367008,Mid-Block,Intersection Related,No Control,Freezing Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,18,North,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D51,73,Moss Park (73),12667,73
-8835094.916,5411664.294,80625042,6000500403,2016,2016/03/23 04:00:00+00,2015,20,KING ST E,PRINCESS ST,10 m East of,Major Arterial,Toronto and East York,13,51,43.651473,-79.367008,Mid-Block,Intersection Related,No Control,Freezing Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,60 to 64,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D51,73,Moss Park (73),12668,73
-8810516.909,5434375.75,80502841,6000501397,2016,2016/03/24 04:00:00+00,42,0,KINGSTON RD,SHEPPARD AVE E,<Null>,Major Arterial,Scarborough,25,42,43.798911,-79.14622,Intersection,At Intersection,Traffic Signal,Freezing Rain,"Dark, artificial",Slush,Non-Fatal Injury,Angle,Driver,25 to 29,Minor,<Null>,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,D42,131,Rouge (131),12669,131
-8810516.909,5434375.75,80502842,6000501397,2016,2016/03/24 04:00:00+00,42,0,KINGSTON RD,SHEPPARD AVE E,<Null>,Major Arterial,Scarborough,25,42,43.798911,-79.14622,Intersection,At Intersection,Traffic Signal,Freezing Rain,"Dark, artificial",Slush,Non-Fatal Injury,Angle,Driver,50 to 54,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,<Null>,D42,131,Rouge (131),12670,131
-8837075.401,5411076.139,80502881,6000506509,2016,2016/03/24 04:00:00+00,2049,20,KING  ST W,UNIVERSITY  AVE,<Null>,Major Arterial,Toronto and East York,10,52,43.64765,-79.384799,Intersection,Intersection Related,Traffic Signal,Rain,"Dusk, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,<Null>,East,Pick Up Truck,Turning Left,Failed to Yield Right of Way,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D52,76,Bay Street Corridor (76),12671,76
-8837075.401,5411076.139,80502882,6000506509,2016,2016/03/24 04:00:00+00,2049,20,KING  ST W,UNIVERSITY  AVE,<Null>,Major Arterial,Toronto and East York,10,52,43.64765,-79.384799,Intersection,Intersection Related,Traffic Signal,Rain,"Dusk, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,<Null>,East,<Null>,<Null>,<Null>,<Null>,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D52,76,Bay Street Corridor (76),12672,76
-8843550.522,5430501.676,80503706,6000582754,2016,2016/03/26 04:00:00+00,1530,15,FINCH AVE W,BATHURST ST,<Null>,Major Arterial,North York,"6,18",32,43.773787,-79.442966,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D32,37,Willowdale West (37),12673,37
-8855512.915,5419918.57,80503318,6000522644,2016,2016/03/27 04:00:00+00,2153,21,MONOGRAM PL,ISLINGTON AVE,<Null>,Major Arterial,Etobicoke York,1,23,43.7051,-79.550426,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Had Been Drinking,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,<Null>,D23,6,Kingsview Village-The Westway (6),12674,6
-8855512.915,5419918.57,80503319,6000522644,2016,2016/03/27 04:00:00+00,2153,21,MONOGRAM PL,ISLINGTON AVE,<Null>,Major Arterial,Etobicoke York,1,23,43.7051,-79.550426,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Major,<Null>,East,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,<Null>,D23,6,Kingsview Village-The Westway (6),12675,6
-8855512.915,5419918.57,80503320,6000522644,2016,2016/03/27 04:00:00+00,2153,21,MONOGRAM PL,ISLINGTON AVE,<Null>,Major Arterial,Etobicoke York,1,23,43.7051,-79.550426,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,25 to 29,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,Yes,<Null>,<Null>,D23,6,Kingsview Village-The Westway (6),12676,6
-8833454.846,5433487.425,80503035,6000530490,2016,2016/03/29 04:00:00+00,901,9,FINCH AVE E,SKYMARK DR,<Null>,Major Arterial,North York,17,33,43.793151,-79.352275,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,19,North,<Null>,<Null>,<Null>,<Null>,Vehicle turns left while ped crosses without ROW at inter.,"Crossing, no Traffic Control",Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D33,47,Don Valley Village (47),12677,47
-8833454.846,5433487.425,80503953,6000530490,2016,2016/03/29 04:00:00+00,901,9,FINCH AVE E,SKYMARK DR,<Null>,Major Arterial,North York,17,33,43.793151,-79.352275,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,70 to 74,Minimal,<Null>,South,Pick Up Truck,Turning Left,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D33,47,Don Valley Village (47),12678,47
-8839489.142,5412460.663,80503369,6000543310,2016,2016/03/31 04:00:00+00,637,6,COLLEGE ST,LIPPINCOTT ST,1 m East of,Major Arterial,Toronto and East York,11,14,43.656649,-79.406482,Intersection,At Intersection,Stop Sign,Rain,"Daylight, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,65 to 69,Major,<Null>,South,Bicycle,Going Ahead,<Null>,<Null>,<Null>,<Null>,<Null>,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Inattentive,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D14,78,Kensington-Chinatown (78),12679,78
-8839489.142,5412460.663,80503370,6000543310,2016,2016/03/31 04:00:00+00,637,6,COLLEGE ST,LIPPINCOTT ST,1 m East of,Major Arterial,Toronto and East York,11,14,43.656649,-79.406482,Intersection,At Intersection,Stop Sign,Rain,"Daylight, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Driver,65 to 69,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D14,78,Kensington-Chinatown (78),12680,78
-8839489.142,5412460.663,80503371,6000543310,2016,2016/03/31 04:00:00+00,637,6,COLLEGE ST,LIPPINCOTT ST,1 m East of,Major Arterial,Toronto and East York,11,14,43.656649,-79.406482,Intersection,At Intersection,Stop Sign,Rain,"Daylight, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,Passenger,60 to 64,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D14,78,Kensington-Chinatown (78),12681,78
-8821644.516,5437663.915,80503020,6000548529,2016,2016/03/31 04:00:00+00,2146,21,MARKHAM RD,NASHDENE RD,<Null>,Major Arterial,Scarborough,23,42,43.820227,-79.246181,Intersection,Intersection Related,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Driver,25 to 29,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D42,131,Rouge (131),12682,131
-8821644.516,5437663.915,80503036,6000548529,2016,2016/03/31 04:00:00+00,2146,21,MARKHAM RD,NASHDENE RD,<Null>,Major Arterial,Scarborough,23,42,43.820227,-79.246181,Intersection,Intersection Related,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,20,West,<Null>,<Null>,<Null>,<Null>,Vehicle turns left while ped crosses without ROW at inter.,Crossing without right of way,Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D42,131,Rouge (131),12683,131
-8843312.744,5418000.836,80632438,6000548674,2016,2016/03/31 04:00:00+00,2210,22,OAKWOOD AVE,VAUGHAN RD,2 m South of,Minor Arterial,Toronto and East York,12,13,43.692645,-79.44083,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Other,Driver,40 to 44,None,<Null>,North,Municipal Transit Bus (TTC),Pulling Away from Shoulder or Curb,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D13,107,Oakwood Village (107),12684,107
-8843312.744,5418000.836,80632439,6000548674,2016,2016/03/31 04:00:00+00,2210,22,OAKWOOD AVE,VAUGHAN RD,2 m South of,Minor Arterial,Toronto and East York,12,13,43.692645,-79.44083,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Other,Passenger,60 to 64,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D13,107,Oakwood Village (107),12685,107
-8850191.175,5407796.202,80503472,6000555439,2016,2016/04/01 04:00:00+00,2206,22,THE QUEENSWAY,ROYAL YORK RD,<Null>,Major Arterial,Etobicoke York,3,22,43.626326,-79.50262,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,Minimal,<Null>,East,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D22,16,Stonegate-Queensway (16),12686,16
-8850191.175,5407796.202,80503473,6000555439,2016,2016/04/01 04:00:00+00,2206,22,THE QUEENSWAY,ROYAL YORK RD,<Null>,Major Arterial,Etobicoke York,3,22,43.626326,-79.50262,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,Minor,<Null>,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D22,16,Stonegate-Queensway (16),12687,16
-8850191.175,5407796.202,80503474,6000555439,2016,2016/04/01 04:00:00+00,2206,22,THE QUEENSWAY,ROYAL YORK RD,<Null>,Major Arterial,Etobicoke York,3,22,43.626326,-79.50262,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,15 to 19,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D22,16,Stonegate-Queensway (16),12688,16
-8850191.175,5407796.202,80503475,6000555439,2016,2016/04/01 04:00:00+00,2206,22,THE QUEENSWAY,ROYAL YORK RD,<Null>,Major Arterial,Etobicoke York,3,22,43.626326,-79.50262,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,25 to 29,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D22,16,Stonegate-Queensway (16),12689,16
-8831585.569,5433444.399,80503603,6000566615,2016,2016/04/03 04:00:00+00,1930,19,FINCH AVE E,CHEROKEE BLVD,150 m East of,Major Arterial,North York,17,33,43.792872,-79.335483,Mid-Block,Non Intersection,No Control,Snow,Dark,Ice,Non-Fatal Injury,Approaching,Driver,25 to 29,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D33,46,Pleasant View (46),12690,46
-8831585.569,5433444.399,80503604,6000566615,2016,2016/04/03 04:00:00+00,1930,19,FINCH AVE E,CHEROKEE BLVD,150 m East of,Major Arterial,North York,17,33,43.792872,-79.335483,Mid-Block,Non Intersection,No Control,Snow,Dark,Ice,Non-Fatal Injury,Approaching,Driver,40 to 44,Minor,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D33,46,Pleasant View (46),12691,46
-8831585.569,5433444.399,80503605,6000566615,2016,2016/04/03 04:00:00+00,1930,19,FINCH AVE E,CHEROKEE BLVD,150 m East of,Major Arterial,North York,17,33,43.792872,-79.335483,Mid-Block,Non Intersection,No Control,Snow,Dark,Ice,Non-Fatal Injury,Approaching,Passenger,50 to 54,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D33,46,Pleasant View (46),12692,46
-8831585.569,5433444.399,80503606,6000566615,2016,2016/04/03 04:00:00+00,1930,19,FINCH AVE E,CHEROKEE BLVD,150 m East of,Major Arterial,North York,17,33,43.792872,-79.335483,Mid-Block,Non Intersection,No Control,Snow,Dark,Ice,Non-Fatal Injury,Approaching,Passenger,65 to 69,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D33,46,Pleasant View (46),12693,46
-8831585.569,5433444.399,80503607,6000566615,2016,2016/04/03 04:00:00+00,1930,19,FINCH AVE E,CHEROKEE BLVD,150 m East of,Major Arterial,North York,17,33,43.792872,-79.335483,Mid-Block,Non Intersection,No Control,Snow,Dark,Ice,Non-Fatal Injury,Approaching,Passenger,70 to 74,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D33,46,Pleasant View (46),12694,46
-8831585.569,5433444.399,80503608,6000566615,2016,2016/04/03 04:00:00+00,1930,19,FINCH AVE E,CHEROKEE BLVD,150 m East of,Major Arterial,North York,17,33,43.792872,-79.335483,Mid-Block,Non Intersection,No Control,Snow,Dark,Ice,Non-Fatal Injury,Approaching,Passenger,35 to 39,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D33,46,Pleasant View (46),12695,46
-8831585.569,5433444.399,80503609,6000566615,2016,2016/04/03 04:00:00+00,1930,19,FINCH AVE E,CHEROKEE BLVD,150 m East of,Major Arterial,North York,17,33,43.792872,-79.335483,Mid-Block,Non Intersection,No Control,Snow,Dark,Ice,Non-Fatal Injury,Approaching,Passenger,0 to 4,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D33,46,Pleasant View (46),12696,46
-8831585.569,5433444.399,80503610,6000566615,2016,2016/04/03 04:00:00+00,1930,19,FINCH AVE E,CHEROKEE BLVD,150 m East of,Major Arterial,North York,17,33,43.792872,-79.335483,Mid-Block,Non Intersection,No Control,Snow,Dark,Ice,Non-Fatal Injury,Approaching,Passenger,5 to 9,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D33,46,Pleasant View (46),12697,46
-8852655.9,5408802.947,80503684,6000576751,2016,2016/04/05 04:00:00+00,1204,12,200 NORSEMAN ST,<Null>,420 m West of,Collector,Etobicoke York,3,22,43.632872,-79.524761,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,Major,<Null>,West,"Automobile, Station Wagon",Overtaking,Improper Passing,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D22,14,Islington-City Centre West (14),12698,14
-8852655.9,5408802.947,80503685,6000576751,2016,2016/04/05 04:00:00+00,1204,12,200 NORSEMAN ST,<Null>,420 m West of,Collector,Etobicoke York,3,22,43.632872,-79.524761,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,55 to 59,Minimal,<Null>,West,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D22,14,Islington-City Centre West (14),12699,14
-8819877.987,5433862.639,80503697,6000581980,2016,2016/04/06 04:00:00+00,835,8,SHEPPARD AVE E,GATEFORTH DR,15 m West of,Major Arterial,Scarborough,23,42,43.795584,-79.230312,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D42,132,Malvern (132),12700,132
-8819877.987,5433862.639,80503698,6000581980,2016,2016/04/06 04:00:00+00,835,8,SHEPPARD AVE E,GATEFORTH DR,15 m West of,Major Arterial,Scarborough,23,42,43.795584,-79.230312,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D42,132,Malvern (132),12701,132
-8819877.987,5433862.639,80503699,6000581980,2016,2016/04/06 04:00:00+00,835,8,SHEPPARD AVE E,GATEFORTH DR,15 m West of,Major Arterial,Scarborough,23,42,43.795584,-79.230312,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,15 to 19,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D42,132,Malvern (132),12702,132
-8850271.882,5408080.713,80503709,6000584121,2016,2016/04/06 04:00:00+00,1440,14,ROYAL YORK  RD,SAUNDERS  CRES,3 m North of,Minor Arterial,Etobicoke York,3,22,43.628176,-79.503345,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,<Null>,South,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D22,16,Stonegate-Queensway (16),12703,16
-8850271.882,5408080.713,80503710,6000584121,2016,2016/04/06 04:00:00+00,1440,14,ROYAL YORK  RD,SAUNDERS  CRES,3 m North of,Minor Arterial,Etobicoke York,3,22,43.628176,-79.503345,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,<Null>,East,<Null>,Going Ahead,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Running onto Roadway,Normal,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D22,16,Stonegate-Queensway (16),12704,16
