X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOURHOOD,ObjectId,VEHICLES_IN_STREET
-8820763.756,5438644.606,80237862,5000746528,2015,2015/05/05 04:00:00+00,1341,13,3833 MCNICOLL AVE,<Null>,<Null>,Minor Arterial,Scarborough,23,42,43.826583,-79.238269,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,15 to 19,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D42,131,Rouge (131),11772,131
-8820763.756,5438644.606,80237863,5000746528,2015,2015/05/05 04:00:00+00,1341,13,3833 MCNICOLL AVE,<Null>,<Null>,Minor Arterial,Scarborough,23,42,43.826583,-79.238269,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,65 to 69,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D42,131,Rouge (131),11773,131
-8842433.654,5421970.085,80632007,5000754325,2015,2015/05/06 04:00:00+00,1649,16,LAWRENCE AVE W,BRUCEWOOD CRES,1 m North of,Major Arterial,North York,8,"32,13",43.718421,-79.432933,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,45 to 49,Major,<Null>,East,Motorcycle,Turning Left,Improper Turn,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,D13,32,Englemount-Lawrence (32),11774,32
-8842433.654,5421970.085,80632008,5000754325,2015,2015/05/06 04:00:00+00,1649,16,LAWRENCE AVE W,BRUCEWOOD CRES,1 m North of,Major Arterial,North York,8,"32,13",43.718421,-79.432933,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,Minor,<Null>,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,D13,32,Englemount-Lawrence (32),11775,32
-8834964.895,5414765.381,80000126,5000756531,2015,2015/05/07 04:00:00+00,100,1,ROSEDALE VALLEY RD,BAYVIEW AVE,<Null>,Minor Arterial,Toronto and East York,"11,13",51,43.671626,-79.36584,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Motorcycle Passenger,20 to 24,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D51,71,Cabbagetown-South St.James Town (71),11776,71
-8834964.895,5414765.381,80000127,5000756531,2015,2015/05/07 04:00:00+00,100,1,ROSEDALE VALLEY RD,BAYVIEW AVE,<Null>,Minor Arterial,Toronto and East York,"11,13",51,43.671626,-79.36584,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Motorcycle Driver,25 to 29,Fatal,20,West,Motorcycle,Going Ahead,Lost control,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D51,71,Cabbagetown-South St.James Town (71),11777,71
-8834805.263,5414691.354,80196653,5000756568,2015,2015/05/07 04:00:00+00,115,1,ROSEDALE VALLEY RD,BAYVIEW AVE,<Null>,Minor Arterial,Toronto and East York,"11,13",51,43.671145,-79.364406,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Motorcycle Passenger,20 to 24,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D51,71,Cabbagetown-South St.James Town (71),11778,71
-8834805.263,5414691.354,80196654,5000756568,2015,2015/05/07 04:00:00+00,115,1,ROSEDALE VALLEY RD,BAYVIEW AVE,<Null>,Minor Arterial,Toronto and East York,"11,13",51,43.671145,-79.364406,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,25 to 29,Major,<Null>,West,Motorcycle,Going Ahead,Exceeding Speed Limit,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D51,71,Cabbagetown-South St.James Town (71),11779,71
-8819250.368,5428032.581,80632009,5000760761,2015,2015/05/07 04:00:00+00,1631,16,MARKHAM RD,GREENCREST CRCT,2 m North of,Major Arterial,Scarborough,24,43,43.757769,-79.224674,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,<Null>,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,137,Woburn (137),11780,137
-8819250.368,5428032.581,80632010,5000760761,2015,2015/05/07 04:00:00+00,1631,16,MARKHAM RD,GREENCREST CRCT,2 m North of,Major Arterial,Scarborough,24,43,43.757769,-79.224674,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,<Null>,East,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,137,Woburn (137),11781,137
-8819250.368,5428032.581,80632011,5000760761,2015,2015/05/07 04:00:00+00,1631,16,MARKHAM RD,GREENCREST CRCT,2 m North of,Major Arterial,Scarborough,24,43,43.757769,-79.224674,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,<Null>,East,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,137,Woburn (137),11782,137
-8833027.713,5418818.384,80238319,5000778695,2015,2015/05/10 04:00:00+00,1058,10,DON VALLEY PARKWAY  S,LEASIDE BDGE,<Null>,<Null>,Toronto and East York,14,54,43.697955,-79.348438,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D54,58,Old East York (58),11783,58
-8833027.713,5418818.384,80238320,5000778695,2015,2015/05/10 04:00:00+00,1058,10,DON VALLEY PARKWAY  S,LEASIDE BDGE,<Null>,<Null>,Toronto and East York,14,54,43.697955,-79.348438,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,Other,Unknown,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D54,58,Old East York (58),11784,58
-8836561.551,5413226.633,80238359,5000780857,2015,2015/05/10 04:00:00+00,1830,18,50 CARLTON ST,<Null>,4 m South of,Major Arterial,North York,13,51,43.661627,-79.380183,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,Major,<Null>,East,Bicycle,Changing Lanes,<Null>,<Null>,<Null>,<Null>,<Null>,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Improper Lane Change,Had Been Drinking,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D51,75,Church-Yonge Corridor (75),11785,75
-8836561.551,5413226.633,80238360,5000780857,2015,2015/05/10 04:00:00+00,1830,18,50 CARLTON ST,<Null>,4 m South of,Major Arterial,North York,13,51,43.661627,-79.380183,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,45 to 49,None,<Null>,West,"Truck - Closed (Blazer, etc)",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D51,75,Church-Yonge Corridor (75),11786,75
-8858257.831,5421564.088,80632012,5000789698,2015,2015/05/12 04:00:00+00,735,7,25 RACINE RD,<Null>,5 m North of,Collector,Etobicoke York,1,23,43.715785,-79.575084,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,55 to 59,Major,<Null>,West,"Automobile, Station Wagon",Turning Left,Improper Turn,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),11787,1
-8858257.831,5421564.088,80632013,5000789698,2015,2015/05/12 04:00:00+00,735,7,25 RACINE RD,<Null>,5 m North of,Collector,Etobicoke York,1,23,43.715785,-79.575084,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,Minimal,<Null>,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),11788,1
-8821777.877,5424549.101,80000128,5000800766,2015,2015/05/13 04:00:00+00,2208,22,DANFORTH RD,BRIMLEY RD,<Null>,Major Arterial,Scarborough,20,"41,43",43.735163,-79.247379,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,80 to 84,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,138,Eglinton East (138),11789,138
-8821777.877,5424549.101,80000132,5000800766,2015,2015/05/13 04:00:00+00,2208,22,DANFORTH RD,BRIMLEY RD,<Null>,Major Arterial,Scarborough,20,"41,43",43.735163,-79.247379,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,21,North,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Unknown,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,138,Eglinton East (138),11790,138
-8839331.18,5417087.609,80238702,5000804946,2015,2015/05/14 04:00:00+00,1538,15,DUNVEGAN RD,ST CLAIR AVE W,<Null>,Local,Toronto and East York,12,53,43.686713,-79.405063,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,<Null>,South,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D53,96,Casa Loma (96),11791,96
-8839331.18,5417087.609,80238703,5000804946,2015,2015/05/14 04:00:00+00,1538,15,DUNVEGAN RD,ST CLAIR AVE W,<Null>,Local,Toronto and East York,12,53,43.686713,-79.405063,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,<Null>,North,Bicycle,Going Ahead,<Null>,<Null>,<Null>,<Null>,<Null>,Motorist turned left across cyclists path.,Driving Properly,Normal,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D53,96,Casa Loma (96),11792,96
-8839331.18,5417087.609,80238704,5000804946,2015,2015/05/14 04:00:00+00,1538,15,DUNVEGAN RD,ST CLAIR AVE W,<Null>,Local,Toronto and East York,12,53,43.686713,-79.405063,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Passenger,0 to 4,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D53,96,Casa Loma (96),11793,96
-8830754.124,5414655.495,80496835,5000805635,2015,2015/05/14 04:00:00+00,1730,17,GERRARD ST E,GREENWOOD AVE,4 m East of,Minor Arterial,Toronto and East York,14,55,43.670912,-79.328014,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,None,<Null>,North,"Automobile, Station Wagon",Turning Right,Improper Turn,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D55,65,Greenwood-Coxwell (65),11794,65
-8830754.124,5414655.495,80496836,5000805635,2015,2015/05/14 04:00:00+00,1730,17,GERRARD ST E,GREENWOOD AVE,4 m East of,Minor Arterial,Toronto and East York,14,55,43.670912,-79.328014,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,30 to 34,Major,<Null>,East,Motorcycle,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D55,65,Greenwood-Coxwell (65),11795,65
-8829934.479,5417814.55,80238796,5000811243,2015,2015/05/15 04:00:00+00,1535,15,MORTIMER AVE,GLEBEMOUNT AVE,<Null>,Minor Arterial,Toronto and East York,19,54,43.691435,-79.320651,Intersection,At Intersection,Stop Sign,Clear,Daylight,Wet,Non-Fatal Injury,Angle,Driver,15 to 19,None,<Null>,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D54,59,Danforth East York (59),11796,59
-8829934.479,5417814.55,80238797,5000811243,2015,2015/05/15 04:00:00+00,1535,15,MORTIMER AVE,GLEBEMOUNT AVE,<Null>,Minor Arterial,Toronto and East York,19,54,43.691435,-79.320651,Intersection,At Intersection,Stop Sign,Clear,Daylight,Wet,Non-Fatal Injury,Angle,Motorcycle Driver,55 to 59,Major,<Null>,East,Motorcycle,Overtaking,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D54,59,Danforth East York (59),11797,59
-8832970.718,5412867.49,80238833,5000814166,2015,2015/05/16 04:00:00+00,211,2,755 QUEEN ST E,<Null>,10 m North of,Minor Arterial,Toronto and East York,14,55,43.659293,-79.347926,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Other,Had Been Drinking,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D55,70,South Riverdale (70),11798,70
-8832970.718,5412867.49,80238834,5000814166,2015,2015/05/16 04:00:00+00,211,2,755 QUEEN ST E,<Null>,10 m North of,Minor Arterial,Toronto and East York,14,55,43.659293,-79.347926,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D55,70,South Riverdale (70),11799,70
-8832970.718,5412867.49,80238835,5000814166,2015,2015/05/16 04:00:00+00,211,2,755 QUEEN ST E,<Null>,10 m North of,Minor Arterial,Toronto and East York,14,55,43.659293,-79.347926,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D55,70,South Riverdale (70),11800,70
-8832970.718,5412867.49,80238836,5000814166,2015,2015/05/16 04:00:00+00,211,2,755 QUEEN ST E,<Null>,10 m North of,Minor Arterial,Toronto and East York,14,55,43.659293,-79.347926,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D55,70,South Riverdale (70),11801,70
-8832970.718,5412867.49,80238837,5000814166,2015,2015/05/16 04:00:00+00,211,2,755 QUEEN ST E,<Null>,10 m North of,Minor Arterial,Toronto and East York,14,55,43.659293,-79.347926,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D55,70,South Riverdale (70),11802,70
-8845204.952,5412232.946,80238840,5000814405,2015,2015/05/16 04:00:00+00,325,3,BLOOR ST W,INDIAN GRV,50 m West of,Major Arterial,Toronto and East York,4,11,43.655169,-79.457828,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,65 to 69,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D11,87,High Park-Swansea (87),11803,87
-8845204.952,5412232.946,80238841,5000814405,2015,2015/05/16 04:00:00+00,325,3,BLOOR ST W,INDIAN GRV,50 m West of,Major Arterial,Toronto and East York,4,11,43.655169,-79.457828,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,23,North,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Had Been Drinking,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D11,87,High Park-Swansea (87),11804,87
-8845204.952,5412232.946,80238842,5000814405,2015,2015/05/16 04:00:00+00,325,3,BLOOR ST W,INDIAN GRV,50 m West of,Major Arterial,Toronto and East York,4,11,43.655169,-79.457828,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Passenger,30 to 34,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D11,87,High Park-Swansea (87),11805,87
-8836798.55,5415965.442,80000143,5000832268,2015,2015/05/19 04:00:00+00,823,8,ROXBOROUGH ST E,WRENTHAM PL,<Null>,Collector,Toronto and East York,11,53,43.679423,-79.382312,Intersection,<Null>,Stop Sign,Clear,"Daylight, artificial",Dry,Fatal,Cyclist Collisions,Cyclist,75 to 79,Fatal,26,North,Bicycle,Turning Left,<Null>,<Null>,<Null>,<Null>,<Null>,Cyclist turned left across motorists path.,Improper Turn,Unknown,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D53,98,Rosedale-Moore Park (98),11806,98
-8836798.55,5415965.442,80000144,5000832268,2015,2015/05/19 04:00:00+00,823,8,ROXBOROUGH ST E,WRENTHAM PL,<Null>,Collector,Toronto and East York,11,53,43.679423,-79.382312,Intersection,<Null>,Stop Sign,Clear,"Daylight, artificial",Dry,Fatal,Cyclist Collisions,Driver,40 to 44,Minimal,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D53,98,Rosedale-Moore Park (98),11807,98
-8852314.372,5430750.503,80239063,5000838309,2015,2015/05/20 04:00:00+00,600,6,JANE ST,STEELES AVE W,<Null>,Major Arterial,Etobicoke York,7,31,43.775401,-79.521693,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,40 to 44,Minor,<Null>,North,"Automobile, Station Wagon",Going Ahead,Lost control,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D31,27,York University Heights (27),11808,27
-8852314.372,5430750.503,80239064,5000838309,2015,2015/05/20 04:00:00+00,600,6,JANE ST,STEELES AVE W,<Null>,Major Arterial,Etobicoke York,7,31,43.775401,-79.521693,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Passenger,35 to 39,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D31,27,York University Heights (27),11809,27
-8846476.332,5413417.443,80239094,5000841080,2015,2015/05/20 04:00:00+00,1453,14,HIGH PARK AVE,ANNETTE ST,<Null>,Minor Arterial,Toronto and East York,4,11,43.662867,-79.469249,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,<Null>,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D11,90,Junction Area (90),11810,90
-8846476.332,5413417.443,80239095,5000841080,2015,2015/05/20 04:00:00+00,1453,14,HIGH PARK AVE,ANNETTE ST,<Null>,Minor Arterial,Toronto and East York,4,11,43.662867,-79.469249,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,50 to 54,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D11,90,Junction Area (90),11811,90
-8846476.332,5413417.443,80239096,5000841080,2015,2015/05/20 04:00:00+00,1453,14,HIGH PARK AVE,ANNETTE ST,<Null>,Minor Arterial,Toronto and East York,4,11,43.662867,-79.469249,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D11,90,Junction Area (90),11812,90
-8825001.801,5432659.632,80239204,5000847589,2015,2015/05/21 04:00:00+00,1514,15,GLEN WATFORD DR,RURAL AVE,<Null>,Collector,Scarborough,23,42,43.787783,-79.27634,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,<Null>,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D42,128,Agincourt South-Malvern West (128),11813,128
